wav_id,transcript,label
3800cfd3b8cf73afb771969de67955c6_59b20b62332793505000001c,b̞ w a t͡ʃʲ ʏ ɪ ts y b̞ a ð ʌ s ɪ tʲ e,0
2b402ce94268b8a9384b6a218ddc3069_59bc67ea3327931d85000054,t a ð h ʌ ŋ tɕʰ y j tʂ o ŋ n a n t a tɕʰ y,0
2b402ce94268b8a9384b6a218ddc3069_59bc67d93327931d8500004d,ʔ ɒ x ɒ ŋ tɕʰ y tʂ o ŋ ɴ ɒ n t a tɕʰ y,0
19b9948dfdcd13de1a6436f3225e09d3_4b3d3c593327930576000081,p a ŋ v o tsʰ a ɪ ɕ i a o s uə e ɪ tɕ i ɴ d ɹ̩ f a n d i æ n,0
a1a188395a7e9678f5a8a2bcfba4e13c_59b1db2133279322d4000028,tʂ ɪ m ʌ t ɒ n ʀ a ɕ y m w a,0
202ac402c518b344e3b244bfeb1a44e2_59ba6e4f33279304ad000031,k͡p̚ o t̪ ɛ w i t͡ɕ ɨ,0
2d2983acf06e145ae86c4bac3f311893_59c0da1733279305de000009,t a o ɴ a d a o k͡p̚ uə e ɪ tʂ uə ʂ ʌ ŋ ʏ ʌ v uə a ɪ ʂ ɻ̩ m a o tʰ a ɪ ɕ y e j ɤ,0
2d2983acf06e145ae86c4bac3f311893_59c0da2433279305de000010,iː i x ɒ,0
41346d81eb2f905752a2de9e0cf82cc1_59b2603833279304b1000049,ə f a l ɕ a,0
d5b20f6c7419a48f9c2afded36a6f504_59b686e83327930b1a000932,w uə o j a o l̪ e ɪ k æ,0
d5b20f6c7419a48f9c2afded36a6f504_59b686f13327930b1a000935,ɪ ð iː,0
d5b20f6c7419a48f9c2afded36a6f504_59b686f63327930b1a000938,m o l̪ d ɒ ɣ i t͡ɕ a,0
fd6bd8d655155836ce1be19ef904de7a_59b72b3f33279315b300000a,ʔ ɒ ʔ ɒ ɳ t ɒ p ɒ l̪ tʂ ɒ t ʌ ɴ ɨ,0
08be255513971ac90dc1d0370c0c9788_59c0533933279305240002c1,p uə ɴ a ŋ tɕʰ ɪ i ɾ uə ʂ ɻ̩ lʲ uː o ɾ a ð ə,0
0d22ebb7e5b298d9adca748cdac70a41_59ae6bda3327932099000020,v o j a t͡ɕ y t͡ɕ ɒ s̪ ә x ɒ,0
5d130cca99748dd128ec4eb2e988dbe5_59c06de233279304a200003c,ts a ɪ x uə a ә ŋ p a ɪ a o tʂʰ ə n tʰ e tʂ ɒ o ɻ ɪ t͡ɕ i a,0
5d130cca99748dd128ec4eb2e988dbe5_59c06dec33279304a200003f,ʂ iː j d i,0
5d130cca99748dd128ec4eb2e988dbe5_59c06dfe33279304a2000045,ʂ ʏ ɴ t i æ n tʂ ɻ̩ ð e,0
5d130cca99748dd128ec4eb2e988dbe5_59c06e0e33279304a2000048,i ɴ k e ɪ tɕ i ɾ i ŋ tɕ i æ ɒ,0
e181de49163a1e9aea303bdd184b2555_59a90b0c33279304760000d7,uə o d a l a o l i tɕ i a kʰ o,0
627961ac9146ff9a4ba7fa6b075e8647_59aa01b53327930e7b000025,ɕ i tʲ iː x ʌ m v̞ʲ a,0
6724d07b723fb77fd0eb3622d40a373b_59b92de433279343bd00002b,ʃ ɻ̩ tɕʰ ɪ ŋ a n d a d ɒ iː x ʌ,0
b5941f12276e6371af8c501784555eb0_59b78e033327932332000017,ɒ ɪ ɡ o tɕʰ y ə l o ŋ b uə i t a ɪ tɕʰ i æ n tɕ i ə,0
83441afbd9811dbcdf6c99930c42cbb3_59aa886333279305750000bf,k͡p̚ uə a n t̪ iː ə t i ɡ uə,0
b226a0d353a870c78b6db8628c93165e_59c070de332793316500000b,ɴ ɒ k ʌ tʂ uə tʂʰ ɹ̩ l o kʰ a ŋ,0
c9b34c9887e4ecd0572f025247debacd_59bc703e3327931f9800000a,d a h a ŋ ɔ̃ n ɪ t͡ʃʲ iː,0
f2ed8aa4c1a146a1bb963c3b601f1f62_59afe33f3327935dec00001e,a t̪ ɑ ʁ a ð ə a ʊ p t t͡ʃʲ j ə ɴ p ɒ ʁ ʊ n tɕ o uə dʲ i,0
5d22b14427334c5e43c3b98283483dcf_59b10c673327934ab3000053,k͡p̚ o t͡ɕ y ʁ a lʲ ɒ n p i n tʂʰ ʁ o,0
5675ac9866b99a874bab12b587c1af9c_59bb3f7033279320c9000008,t͡ʃʲ ʌ t ɒ u ɾ ʊ ŋ̟ m uː tɕʰ i e ʁ a ʁ ɔ lʲ ʌ ŋ̟ x uə ʁ,0
435ccc53d81d8847835b924557584361_59b73eb633279304b5000115,t a o x a tɕʰ y x a o ʁ uə ð uə j a o l j e ɻ̩ t a ɳ o,0
435ccc53d81d8847835b924557584361_59b73ec433279304b5000119,iː ɕ ɒ,0
435ccc53d81d8847835b924557584361_59b73eca33279304b500011c,x f uə j a o b i x ɒ ɾ s a d o ŋ,0
38c4f47378800ea416834b44290f673a_59bf760733279307a4000028,x o ɕ i a t a tʂ iː k e uə a,0
38c4f47378800ea416834b44290f673a_59bf761433279307a400002e,iː x a tʂ ә a ɪ j a,0
7a05ae05333c7c78e978861c98632621_59b7743c332793052100004e,ʂ ɻ̩ kʰ ʌ i ɕ i t̪ a,0
7a05ae05333c7c78e978861c98632621_59b774403327930521000055,i k ʌ,0
33cd6b962dd1cae5a1aac433713b3d13_59af5d363327930517000088,w a ŋ p o i o uə x uə a n j uə æ n t a o tɕʰ i t̪ j a ŋ,0
5bdc15e99bec0faa6053b2c5a6bf449a_59afa1993327930483000042,ɒ ə,0
5bdc15e99bec0faa6053b2c5a6bf449a_59afa19d3327930483000045,a ts ɥ y a ɴ ә g a b uə,0
888d226f83fd06e29f1c9f8670981705_59bf850c33279304c100002c,m ɔ̃ ʏ j a t͡ɕ y s ɹ̩ tɕ i n d ɪ m i x æ n i x a,0
888d226f83fd06e29f1c9f8670981705_59bf851f33279304c1000032,iː ð a,0
dbe92d13914c2f9ce95c056523a45d02_59b3c4ec33279325ba00000d,ɒ o s a ŋ x a ɪ ʂ ɻ̩ m i ŋ x ʌ t͡ɕ ʌ ɪ tɕʰ i b a o ʂ ʌ ŋ,0
216b7aed9061489f1cb64934217811eb_59aeab70332793360800001a,s ɒ n ɔ j v i ɾ x ɒ ŋ̟,0
b95bb6f9d2a77c3e20eb357009a89b51_59c1c115332793055300001c,ʂ y tɕ i ŋ d a ŋ ʂ a ɴ uə,0
b95bb6f9d2a77c3e20eb357009a89b51_59c1c1253327930553000023,iː j iː k͡p̚ ɔ n,0
e420a2b4cf334fbbb86e102391ca2a9a_59aff1bb332793662d000027,o ŋ̟ ɒ t ɒ u d ɒ tɕʰ i a l̪ tɕ i ʂ ɻ̩ tsʰ a o l i o uə t a t o,0
18cc3e7261d8f19acb7cb2a364214d73_59b0d98533279304cd00015a,ɪ d a m a,0
18cc3e7261d8f19acb7cb2a364214d73_59b0d98f33279304cd000160,m uə t ɒ ɪ tʂ ʌ,0
a47f9bfffe60af5c947fc0f179350844_59ad02a033279343a200000d,t a ʁ o n o lː ɔ o k͡p̚ o ʋ ɒ ʂ e ʌ l uə s̪ ə n ɪ ɴ i ʂ ɒ,0
ca73a8c34ad5f93db3582d8eb953672a_59b89b3333279305a500000c,w o t͡ɕ y ə t̪ uə o i uə j uə æ,0
ca73a8c34ad5f93db3582d8eb953672a_59b89b3b33279305a5000013,w o j a o t͡ɕ o tʂ ɒ i j uə ə a,0
c20c3db3019dba1d446014f1accc8de4_59a92a3d33279337d1000075,k i ʎ a lʲ i ð a tɕ a ʁ o ʐ ɨ b̞ w a,0
d61f55927ce406aa97718cddd7851c67_59b9bff033279309f7000015,ʒ ə l ə b̞ ɒ,0
d001267ceb7581a87e2b49a73a765407_59bcb143332793106b00000a,w e ɒ tɕʰ y uː ŋ k͡p̚ uə a ŋ tʂ ɻ̩ tʂʰ ʌ,0
db77830f1727814a03a435c3fd97f71f_59b0bccf3327930e42000009,t̪ʰ ɒ t̪ ɒ ʃ d ɒ ʂ ɨ b o l̪ tʂ ɔ,0
db77830f1727814a03a435c3fd97f71f_59b0bcdf3327930e42000016,k͡p̚ uə ɾ a t̪ ɒ iː tʂ ɒ ʂ iː tʂ o tʂ o ʃ i,0
608a44863d95e90602642a57146bcd27_59b8e5483327930556000045,b ɒ h ɒ l̪ t ɒ t o ŋ d͡ʒ y w a ŋ tʰ ʌ tɕʰ i k uə a n t a o,0
608a44863d95e90602642a57146bcd27_59b8e566332793055600004b,uː ɪ ɴ i n tɕ iː lʲ ɒ k͡p̚ uə a ɴ ɳ ə p i b̞ a,0
c2f911f03d80e9984c817f66e7026300_59bb61883327930513000032,ɕ i p a b̞ o uə t a tʂʰ a n,0
c2f911f03d80e9984c817f66e7026300_59bb618e3327930513000035,o l̪ x ɒ ɕ i e,0
c2f911f03d80e9984c817f66e7026300_59bb619a3327930513000039,i a ɛ t ʌ,0
7c6521b124530d6d604416723beaf90c_59afd4eb33279304d00000f3,l a ɪ ɕ i t̪ æ n p uə,0
7c6521b124530d6d604416723beaf90c_59afd51033279304d0000100,j æ,0
7c6521b124530d6d604416723beaf90c_59afd52433279304d0000109,zʲ ɪ ɕ j ɤ,0
7c6521b124530d6d604416723beaf90c_59afd52d33279304d000010c,b̞ a ɪ tɕ i tɕ i æ n b i ŋ kʰ ʌ t i,0
7c6521b124530d6d604416723beaf90c_59afd53833279304d000010f,zʲ iː ɕ j a,0
7c6521b124530d6d604416723beaf90c_59afd53f33279304d0000112,t̪ i æ ŋ l i ɡ kʰ ʌ t̪ i,0
7c6521b124530d6d604416723beaf90c_59afd54f33279304d0000115,j æ b̥ i x ɨ s i,0
7c6521b124530d6d604416723beaf90c_59afd55f33279304d0000118,l a ɪ tɕʰ i kʰ o ŋ ʂ ɹ̩,0
9e1900cd6ccafc19562626208c60767d_59b122c133279304ef000038,tɕ ɪ n ts uə ð ɑ,0
215c007394a0d3cfa6663d87ac87c38e_59af425b332793098b0000fc,a m a l a ʊ ə n f a ɪ z ə f ɔ ə ɡ ə n,0
215c007394a0d3cfa6663d87ac87c38e_59af4271332793098b000103,ɟ a ð ʌ d iː f a n d ə,0
215c007394a0d3cfa6663d87ac87c38e_59af427a332793098b000106,t a ŋ a ʊ,0
c2b62938a6ca559cd7f69776dfac3cd3_59b4b68133279305ab00000d,ɪ ɾ uə a tʂ o uə x a ŋ k ɒ a ŋ tʂ ʌ l̪ b̞ iː l a s,0
c2b62938a6ca559cd7f69776dfac3cd3_59b4b68e33279305ab000014,tʂ e w uə o t o x ʌ d ɒ o s u tʂ ɹ̩ t ʌ ð uə b̞ ɪ e l a,0
cfcdd542afc3c11c3d2937fbcfa988c9_59ad09913327930c1700002c,ɔ ʝ a ʊ x a ɳ dʲ ɪ ə a,0
3a85994218adc994ae1f3c2c8a0d82bb_59c04e7b332793096800000f,p ʌ ʀ a l ɔ p ɪ m a ij ʝ,0
d456cb0a6305617b920b4c08a9376493_59ba26d533279304d1000035,s ə p a m iː j ʝ ɔ ʊ tʰ h a ʊ f ɛ ð a j ɔ,0
dcd67762069a2d62d9e6015e830e50f1_59adcfc9332793049800001d,p a ʁ ɔ ɡ ɪ,0
d1030798335677cf4b49ac2696279178_59ae5ca73327933dc5000017,ɒ o tʂʰ ә t a o tʰ ɹ̩ s̪ iː,0
d1030798335677cf4b49ac2696279178_59ae5cbc3327933dc5000020,t͡ɕ i j ə,0
0610e7286b45b29b6533e00ee9dadffd_59b2072e33279304aa000110,t ɔ n ʁ a dʲ i ʊ ŋ pʲ y ə,0
c928271f9bfb988122c9ba2588567984_59af34593327930473000014,a ʊ ʀ ɒ n ɕ a ʁ a d iː ʀ uə ɨ ʌ ŋ ʂ ɻ̩ ʌ m a t͡ʃ ɻ̩ tɕʰ ə e l a ɪ ɕ ɪ t͡ʃʲ ɪ ʂ ə,0
c928271f9bfb988122c9ba2588567984_59af34703327930473000018,k͡p̚ uə uː j æ ʂ ɻ̩ x a ʂ ɻ̩ tɕʰ i l a n ʂ ɻ̩ t͡ɕ y ɕ i a o,0
4ebe1b11657d9e3969ba3d47e1f33a4b_59bf14da3327933977000055,ʂ ə l a o tɕ i ɴ n a tɕʰ ɪ ə kʰ ʌ l̪ a,0
4ebe1b11657d9e3969ba3d47e1f33a4b_59bf14f8332793397700006b,t͡ʃʲ ʏ tsʰ a ɡ̤ ʌ k uə a,0
9527e4c098ea338f330807fc33b6913d_59c04e22332793086a000038,p uə o l i o d ɒ o w e ɪ x a ɪ tɕ i ŋ tɕʰ y t͡ɕ i a o tʰ o uə tʂ ʌ n,0
dad72251215ac503f57bc1880ca3a721_59bdd38e33279304fe0000a9,n iː ɕ i ɒ t̪ ɒ x ɒ,0
edb6e3d687bd92dca31c2e5ee04813a7_59b71fa73327933294000050,a j ɔ tɕʰ iː j ʂ ɻ̩ j a m ә ʂ ɻ̩ ɾ ʌ k͡p̚ uː ɴ æ ɳ tɕʰ iː ʔ ʌ t̪ ɔ ŋ̟ ɴ u ŋ̟ x uə ʁ ɒ l uə ts uə x j ɒ,0
2618e78618d2648f7741d6bedd99a0dd_59bf9380332793776a00006d,m ʌ ʂ ɒ l̪ t̪ i t͡ɕ ɒ,0
259cd69c5ffc4d79660b6afa1becb5ba_59be74c73327932fcd000031,k͡p̚ uə j ɒ ɾ tɕʰ y x a o b̞ a l̪ l ɪ j a,0
5d2246b9ef8dd999681918f7b85fb0fa_59aa304f33279304a8000033,ʁ a ŋ s t a u d iː s ə ð u uə b a ɪ,0
e959791570d4799e89e887497da473ef_59ae5af533279364e800003a,ts a ɕ i ts ɔ uə tɕ iː p u ʀ iː ɕ ɤ ɾʲ iː ɪ b a ɴ a n iː,0
1adeedb1e2598c97e9808d8b0f6a897e_59ae724333279362450000d6,t ʌ uə x a o d ɒ ð tʂ o uə tsʰ ʁ ɒ ɪ ɴ ʂ u z ʁ i ɾ a,0
636aa4728eb4b3bf656a47f817f7665f_59bc55d4332793098f00006d,t ɒ o x ʌ ŋ ʝ a ŋ lʲ ɪ i t a n k a o f ʌ,0
3134486c2d7575b790d7254db508e510_59c23a6c3327936e3000001e,u a tɕʰ ɥ y tɕ j iː ð ɔ tɕʰ y a ʒ ə lʲ iː f ɔ ʁ s ə ɒ g,0
fc8163290012eaa57705692680551695_59bb7c89332793059a0002c0,k w o lː ɒ o t͡ɕ y t a u uə ʂ ɒ n,0
80d637d3f8cfe47a998497f6819aea56_59bfb0d53327934ffd000050,tɕʰ y a n ɕ i a t͡ɕ iː tʂʰ æ ŋ,0
1380dbd3c8020cfc8bf5470a8171c35a_59bcbf94332793252400000b,w o tɕʰ œ ʁ a ʁ ə f ʀ w j a,0
9e3cfe483e65b0ea8e2179707da55eaf_59c0b4793327930552000008,t͡ɕ y tʂ œ n i e m ʌ n x uə a p uə a,0
31bd121fe307ed62f02fc69a469bcbc4_59bf287c332793052a00005a,w o j ɒ o t ɒ b̞ o t o ŋ ts a n ʂ ɒ o lʲ i ŋ ts ʌ,0
61d3a922ac67206c6ec0eebc9fbbd48b_59bde0553327935022000008,ɒ w x ɒ,0
61d3a922ac67206c6ec0eebc9fbbd48b_59bde05a332793502200000e,t͡ɕ iː k uə a ɒ l̪ ʂ a ŋ,0
61d3a922ac67206c6ec0eebc9fbbd48b_59bde0613327935022000014,tɕ a tʂ ʏ tʂ ʌ ŋ,0
61d3a922ac67206c6ec0eebc9fbbd48b_59bde0673327935022000017,i n tɕʰ i æ ɴ ə k uə o ɴ ʂ ɒ ŋ ɴ iː,0
846935daa7b8ed7379eb31a9b198cd00_59a8c33a3327931add000018,f a,0
f2ed8aa4c1a146a1bb963c3b601f1f62_59a9273d33279359de000021,w a m uə tʰ i æ n b i æ ɒ ʂ ɻ̩ m uə b̞ e ɪ tʂ ɨ ə,0
fbc4bf87a17ea54e6d5a186c4ebdade7_59af3b0d33279320dd000044,b̞ a p ɒ ŋ d i æ ʂ iː o b̞ a f a o l i æ n ʂ ə,0
8b702e2d7a41dc72116be74694d9bfb7_59ba25f433279357cc00000e,t͡ɕ ɨ t ɒ uə p uə ð ʌ m iː ɕ i a n ʂ ʌ p ɨ a,0
246c68598a3b6573758580ae30e154b7_59ab60e933279304bf00016d,ɒ m ɒ t͡ʃʲ y ð s ɒ ð ɒ t ɒ ʁ uə lʲ a,0
25185e13e0b07f8cb37bf24c9f8cbe24_59b798d933279304ec00002f,ɔ ɛ b ɾ ʏ ә t ɒ,0
6039640e54224bd08c8f9ac5fe6a20a7_59af4bd63327930a16000078,tɕʰ i ɴ t a o x a ŋ d a o tsʰ o ŋ tɕʰ i n ʂ ɻ̩ tɕ i o uə ɻ o ŋ tʰ ʁ uə tɕʰ y j i ə uə t i æ ə n d uə,0
497a16bfafa219e0c593b8959a4e8ab5_59aa8af93327930aaa000013,ʃ a m ɯ i ɕ a lʲ ə m ɪ ɴ tʂ ɛ m v ɔ,0
0935242a9a8794ba20326beff15136e9_59bfccd73327930fb2000077,t a ɒ o k ʌ ɒ ɻ̩ ɾ m uə ð m uə t̪ ɒ ŋ,0
ec092f03f5d6f7fcf2db8039a6b8a3eb_59b102c03327932a4e000013,tʰ o ŋ ɕ i a k͡p̚ tʰ o ŋ m æ ɪ ɕ i a o s̪ lʲ ə,0
ec092f03f5d6f7fcf2db8039a6b8a3eb_59b102c93327932a4e000018,ʂ iː m e tʰ o ŋ̟ ɕ i a ɾ ʁ o ŋ b ɒ ɪ n tʰ ɒ tʂʰ,0
8d6277ffd535f7089132809291f52e15_59a89aad332793059800000e,ɕ y tɕ i a ŋ s̪ uə o ʂ ɒ n tʂ uə o ŋ,0
8e284344c256f707f4f6ca4cdf0b25cc_59bd42b6332793775b000008,l ə u tɕ ɒ ʁ n a ɡ ɒ tɕʰ o ŋ̟ ә s ɻ̩ ð ɪ k e ɳ ɴ n iː e tɕ i o uə t e a ɴ t a m a ɾ e,0
97be57b0ecd6d7ba91d90d5fae27682c_59be6dad33279304eb000080,p a ɴ ɤ ɾ ʊ j a l,0
4f5cdb5bdc783e3a7853d5b9998c578d_59c1d2e93327930ccb000051,w ɒ t͡ɕ i k ɒ x ɒ,0
72d93fb580aaf5a30112c54fd3436223_59afb4e033279304f2000055,v a ʁ ʌ dʲ ɪ ə ɪ s t ɾ ɔ n d o uː f uː ʁ ɔ ʁ ɾ,0
7f70e3549676ffaafb2d0919f6348a69_59a9f4f53327932d3a000009,ɒ w o t ɒ o ʂ ɒ,0
3f5ccc2c53be988d49fb59c247bf7ab9_59ae67dc33279304ba000086,m ɒ æ n tɕ i x uə o tsʰ ʌ ð ɒ,0
8baf0f2859d96b04bbc0fc08da96d64e_59bcef99332793049200001d,tɕ iː ŋ b̞ uə o ð ɨ ɴ o i ɕ i e n ɒ a ð ɨ t͡ɕ o b̞ uə e,0
8baf0f2859d96b04bbc0fc08da96d64e_59bcefa23327930492000020,w o j a t͡ɕ ə ɕ e ŋ k͡p̚ o ɾ o uə i a n a ɾ t͡ɕ i a o ʁ uə,0
6eb5e5690d051bb10276b606012d6c3c_59be30123327933e4c00002f,j ɒ l̪ t̪ ɒ,0
67d45d6aeb0646ad059b193857484f78_59bb7b7d33279315ec000049,t͡ɕ ə ts ɒ i ɴ uə m ʌ t̪ ɒ d ɨ b̞ ɒ ŋ ɡ ɨ s o ʂ ɻ̩ ʀ tʲ e a i ɒ lʲ ɪ ɒ ɴ tɕʰ,0
7261ce2d7e219bcdfe6784d3e97750ed_59ab5fe03327935b29000059,ɒ l̪ ɒ n d ɒ ɕ i uə tʂʰ ɒ ŋ ə tʰ a ð ɒ a o s ɒ tʰ a ð o,0
a2715f154b96e6108191237f74c8dc73_59be4e373327937083000007,n i tʂ ɻ̩ j o uə m i j o uə ʁ o s̪ i,0
2df0fe4fa73e738bf74b4cb4d001c702_59abcf0b33279304aa000099,p ʌ o uə tʂ o t̪ ʌ l̪ t æ,0
1aecbb9f20a4bdb36f76dcf9bfd2837a_59b10fcf3327933d8e00005a,w o tɕ i æ d ɒ ɾ o w e ɪ k͡p̚ uə o k o ɾ ɒ o t̪ e ŋ ɴ ɒ ɻ̩ ɻ ɪ v a,0
bd3c9a006ef0018824726291d70fc385_59acb82d33279304aa000040,a ʁ ɒ ɴ,0
bd3c9a006ef0018824726291d70fc385_59acb83833279304aa000046,a ɪ m ə n d͡ʒ ɛ ʁ a b a l̪ s,0
d6309f4332bca9f67d1ceb550b429ce5_59b48e5833279304cd00001f,s̪ ɒ l̪ x ɒ ɴ t͡ɕ ɨ iː j iː t̪ʰ ɒ j t̪ʰ ɒ n ɳ,0
fa7199f39f242a7f66bc2ba44633cde4_59c12e5a33279305ce000008,œ ʁ a t͡ʃʲ y n uə k ʌ ʁ tɕ iː t ɒ ә tʰ j a r x a ʊ ɴ tʂ a n o,0
bf2a24b6fc86eb3ee98f2e1f55534487_59b867fd33279309c0000009,p a l uə ɛ lʲ iː,0
7204d4b2e3d0c815ab240ab9865a1150_59bc8abb33279303d2000008,t ɒ f a ɴ o ŋ t a x o ɴ a n tɕ iː,0
7204d4b2e3d0c815ab240ab9865a1150_59bc8ac433279303d200000f,ɕ i æ j æ,0
bcf0ac5ea887dfbb86a4742e485645be_59b13ad933279304f100045b,ə n ɪ p,0
c490ea0a00ef3d8f488c06c5dfcd8622_59b114ba3327932c6c00001c,x uə e ɪ kʰ uə ɒ ʏ m e iː ts e ɪ tɕ i ɴ ɒ k a ŋ s̪ ɻ̩ k o ŋ n uə,0
8513c89f7dfe74c4b16934acb34448a7_59bf8127332793686c0000bc,o a r ɒ l̪ l i ɴ f ʌ ɳ ʂ ɻ̩ e mʲ uə i a ɾ ʌ u m iː b̞ uə a,0
dac90704464668d5840a91c24038b07c_59adcc0e332793139a000016,v ɒ n tʂ e n l i ɕ i ə tɕ i ʂ i ɻ̩,0
1ed9ae68b934160d503246094f182028_59af75e333279304cb00031b,d ɔ ʏ zʲ ɛ a ɔ d uə a ʂ i,0
df710849abfd0f31ac6d3cced733aac0_59b736a533279304c600004e,tɕ i a ʝ a p ɪ tʲ iː v,0
df710849abfd0f31ac6d3cced733aac0_59b736ad33279304c6000051,iː t̪ʰ ij a j ʝ a v ɛ dʲ ɔ ɾ a,0
df710849abfd0f31ac6d3cced733aac0_59b736bb33279304c6000057,tʲ i a ʝ a ʀ e dʲ o uə dʲ a,0
3fed67587123c9378f1fb8d0acecd32b_59b772d533279304bb000016,ʀ ʌ ʏ ʀ ɒ o iː t a ŋ ʂ ɻ̩ k a ŋ ɴ ʌ ɡ uə l i ʌ b̞ æ,0
3fed67587123c9378f1fb8d0acecd32b_59b772e133279304bb00001a,p uə o j a o tɕʰ y ɕ i a ʂ ɻ̩ ɔ uə j uə æ n,0
3fed67587123c9378f1fb8d0acecd32b_59b772ee33279304bb00001d,t i ɡ ʌ ə,0
b63c4fee085c7ec471c755c7b68b8dec_59be46f43327930488000040,w ʁ ɕ i n k uə e ɪ tʂ ɻ̩ t i s ɨ l̪ e ɪ kʰ uə a ŋ i uə a,0
b63c4fee085c7ec471c755c7b68b8dec_59be4726332793048800004d,tʂʰ a ŋ ʔ ɒ i iː w e b̞ w e l a ð iː p ɒ p o m a l i k ɒ ð e tɕ a l ɪ ɾ a n tʂ a v uə t ɨ n ʌ t̪ iː tʂ ɻ̩ f uː ŋ d ɨ uə lʲ ɪ,0
d07e755f370e516cf22ccf77b566beb2_59b8dcfc3327932983000014,ʔ ɨ a t͡ɕ y f a n ij i æ ɻ̩ ʂ ɒ,0
d07e755f370e516cf22ccf77b566beb2_59b8dd0b332793298300001b,ʔ iː ɕ iː k͡p̚ ʌ ə,0
90f83418a7608a482bb405c991f5f0ca_59c1bd473327930ef7000008,ts a h a n t d a ʁ ɔ ŋ̟ ә tɕʰ i b a ɳ t a tɕ a l ð ɛ,0
943a9c62c48400c9172ab39d61e71021_59b365f0332793093d00006b,tʂ ɻ̩ f uə tɕ i j o uə m e ɪ j o ʂ f a n d t ɪ d i k ɒ ŋ,0
4885d8c71b1c71419f0ca74e911034e8_59aab90733279305bd0000c0,t͡ɕ ɨ t̪ t ɒ ʔ ɒ,0
a9373d85136c4224ce37a23eb6d7fd05_59bfc76d33279304a20000dc,ɪ ɒ ʊ x ʌ ʊ m ɪ ʌ t ɒ ʀ a n t a,0
a9373d85136c4224ce37a23eb6d7fd05_59bfc77533279304a20000df,u l a o ʐ y m a lʲ e m ə ʂ ɻ̩ ʐ ɪ m a ʊ,0
a9373d85136c4224ce37a23eb6d7fd05_59bfc77f33279304a20000e2,ʔ tɕ i ɾ ə t a o tɕ i a o k͡p̚ ɨ ə,0
d4ac9b7ab83c857f478b8d45c5b0b8cc_59b34d0033279304f3000017,tɕ i ɕ i e t̪ tɕ iː ɴ ɒ,0
6e8499111ac5d45125c5ee8240be8556_59bdb7f63327930b17000035,t a o x uə ts ɒ x uə uː j uə æ a ŋ p a ɪ ts a,0
0889b77b85fa8f1884fde290e4504e26_59b32f713327930521000019,iː b̞ e v a n tʲ iː t̪ʰ e,0
2c995dae172431ba121e34369f41807b_59bca4ca33279303bc000025,tʂ ɒ s uə p ɒ tʂ ʌ ŋ̟ tʂ ʊ s uə a,0
2c995dae172431ba121e34369f41807b_59bca4d533279303bc00002c,t͡ʃʲ y ʊ ә ts w a t j ɔ ts w a,0
8a75dc7d41e0f1369ba904fc7f0d5a2b_59c1000033279304b800003f,o tɕʰ y ɾ ɹ̩ ɴ ɒ tʂ o uə p e m ɒ o ʂ ә uə ʀ ɒ,0
8a75dc7d41e0f1369ba904fc7f0d5a2b_59c1001533279304b8000045,i k͡p̚ ɨ,0
1dfa5aaa64546d2394bb67377a33a7f4_59bfadc33327930b59000036,x ɒ l̪ x a ŋ t͡ɕ i l ə k͡p̚ uə a tʂ ʌ ʂ i v a b̞ ʌ n tɕ i ʂ ɒ kʰ ʌ,0
a6f9b4eacfae2934316c4c4a4bf22ab0_59c0956733279304ac000086,s a ʌ,0
a6f9b4eacfae2934316c4c4a4bf22ab0_59c0956d33279304ac000089,ɕ ɛ s a s ə n l a n ts a m,0
f1533ac9524df0eb79ae2eb6256f7f2e_59b3b1d333279305f800004b,ɔ ʏ a ʊ sː u b̞ a n,0
f1533ac9524df0eb79ae2eb6256f7f2e_59b3b1db33279305f8000052,k a ʁ j ʝ ɛ,0
472c18aabc704f880430dca513dc9cf0_59ac862a332793049f0000a9,ɒ ɴ æ ɻ i n ɕ i æ ŋ ʂ i ʌ ŋ ʂ ʌ x uə a j ɒ tɕʰ i ɔ̃ ŋ ɴ t ɒ o x a,0
555063c1bc8a35d2ea7445669c494ce2_59ae900333279304c0000015,i b̤ e ɴ ɪ ʎ e,0
de8e4546efc0c72c042182374350109f_59b78dcd33279305370000bf,t͡ʃʲ ə x ɒ u dʲ j p w a ɴ m a b̞ ʁ uə ɳ ʒ ɒ l,0
8e960aacd28c36b2b9f39a32e13bacb5_59af6f3933279304a1000053,ɒ t ɹ̩ l uə p uə,0
524849d6b041e71f8334e8205c45bfe3_59bf7a4b3327931d25000038,p a x ɒ m ɛ ɴ d ɒ x ɔ ɾ ɕ ɪ a l u b̞ ɛ ʁ uə tʂ ʊ ŋ̟ tɕ j iː,0
a78e3bfad964e44f677a39b807ddce88_59b4abcf3327934c0200001f,t y m ɛ ʁ uə ə a ʒ y tʂ œ p a ʁ ɪ,0
fe8bb00f32aa11e7a47b115f16fb1bc5_59b4f8853327930c31000071,s ɒ w x ʌ ɳ,0
fe8bb00f32aa11e7a47b115f16fb1bc5_59b4f88d3327930c31000074,tʂ a n tʂ ɛ a ŋ s̪ ɹ̩,0
ecbd9bd0e6422d920a106e3015ebe2dd_59abc64c3327932b1900000e,t͡ʃ e t a ɪ ə n ə ɪ n a l b o ɾ ə n ts a,0
